block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
18795775,38355304844886175,38355304844886175,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6042708029043033,6042708029043033,9150624,4191550745,4191550745
18795765,36633214548726961,36633214548726961,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,22762628,1609357871,1609357871
18795763,58382171022355452,58382171022355452,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5850124,9979646760,9979646760
18795753,56583134835488331,56583134835488331,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8864054412175383,8864054412175383,15363295,3683007768,3683007768
18795714,30642726068330652,30642726068330652,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5000000000000000,5000000000000000,11573638,2647631286,2647631286
18795707,40120543449991319,40120543449991319,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20670274,1940977823,1940977823
18795686,108001932593752269,108001932593752269,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6315459,17101200814,17101200814
18795674,70031399043106694,70031399043106694,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,427689371785190,427689371785190,22666365,3089661665,3089661665
18795663,29016716609245009,29016716609245009,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,22604310,1283680705,1283680705
18795656,38170301195494465,38170301195494465,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1307777918387500,1307777918387500,9707109,3932200740,3932200740
18795634,51543177702853712,51543177702853712,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16931203118000000,16931203118000000,11077021,4653162407,4653162407
18795627,33793739527257745,33793739527257745,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12313504773000000,12313504773000000,9657204,3499329570,3499329570
18795614,256287435001253943,256287435001253943,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26362995,9721484034,9721484034
18795613,51964891395757479,51964891395757479,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,22808369,2278325617,2278325617
18795612,81001523347227131,81001523347227131,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1990930394260000,1990930394260000,11106078,7293440884,7293440884
18795604,24729199562874580,24729199562874580,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5732540000000000,5732540000000000,8607981,2872822275,2872822275
18795601,48525484570733071,48525484570733071,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,975089568736870,975089568736870,26745940,1814312174,1814312174
18795577,87341698292067050,87341698292067050,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,17042396205428061,17042396205428061,10599179,8240421101,8240421101
18795561,37483558949574397,37483558949574397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13723029,2731434798,2731434798
18795550,34876790917831987,34876790917831987,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15452675,2257006694,2257006694
18795532,92860940690886091,92860940690886091,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,63450895969697144,63450895969697144,11506976,8069969094,8069969094
18795515,37404655857858204,37404655857858204,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,32658760633582272,32658760633582272,9557290,3913730341,3913730341
18795510,31443445315090886,31443445315090886,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8179801,3844035486,3844035486
18795493,58112818021642495,58112818021642495,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,14362358452326150,14362358452326150,9336176,6224477561,6224477561
18795490,60501537730071677,60501537730071677,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13151029,4600517399,4600517399
18795486,15472983666662776,15472983666662776,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20087417,770282394,770282394
18795470,22837849660107963,22837849660107963,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14208570,1607329214,1607329214
18795465,26462475027576034,26462475027576034,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6516843457900000,6516843457900000,9809213,2697716425,2697716425
18795444,65289243787817637,65289243787817637,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5000000000000000,5000000000000000,12528396,5211301094,5211301094
18795437,30016114266469409,30016114266469409,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3614314196259753,3614314196259753,8180747,3669116557,3669116557
18795384,29319134351952667,29319134351952667,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10130547,2894131417,2894131417
18795357,60287186050187745,60287186050187745,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13160696,4580850894,4580850894
18795354,35493805256726857,35493805256726857,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12323789964418823,12323789964418823,8342884,4254380770,4254380770
18795339,63000949264286194,63000949264286194,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13295774,4738419084,4738419084
18795326,40998441585496543,40998441585496543,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,190211881210473,190211881210473,25721558,1593933057,1593933057
18795321,114599877637909251,114599877637909251,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12055756,9505822582,9505822582
18795285,75764182271737068,75764182271737068,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,27297920848582000,27297920848582000,14458722,5240033128,5240033128
18795215,31188852480469217,31188852480469217,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15189429,2053326196,2053326196
18795212,47468972385539335,47468972385539335,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8895356,5336376912,5336376912
18795201,43998879596994891,43998879596994891,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2564482322784825,2564482322784825,10215137,4307223642,4307223642
18795184,49792552391178804,49792552391178804,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14410389,3455323266,3455323266
18795163,61420944958255214,61420944958255214,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5868038784368767,5868038784368767,18296455,3356986091,3356986091
18795141,25429598218161339,25429598218161339,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8496017,2993119978,2993119978
18795096,24614922579941356,24614922579941356,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12323089,1997463670,1997463670
18795084,22971557519388369,22971557519388369,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,214546960734340,214546960734340,11642846,1973019098,1973019098
18795083,14303463046462586,14303463046462586,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9671539,1478923162,1478923162
18795073,32891256306552558,32891256306552558,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11568019,2843292036,2843292036
18795057,63956116103079910,63956116103079910,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26058464,2454331771,2454331771
18795028,190043899629754176,190043899629754176,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16813420,11303107852,11303107852
18795012,38099172266886009,38099172266886009,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2171986123385733,2171986123385733,23720380,1606178833,1606178833
18794969,917953122822567227,917953122822567227,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,418635835416350140,418635835416350140,12277219,74768815545,74768815545
18794954,77120822802386846,77120822802386846,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4180870994725292,4180870994725292,9480344,8134812703,8134812703
18794933,124443182761940276,124443182761940276,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,61346251650100000,61346251650100000,25943554,4796689873,4796689873
18794925,150346912248477732,150346912248477732,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,22086311695200000,22086311695200000,4972689,30234529496,30234529496
18794918,35028301017054266,35028301017054266,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16162767,2167221801,2167221801
18794908,48902982866328012,48902982866328012,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11825310089139436,11825310089139436,10122845,4830952451,4830952451
18794886,1627184238740629684,1627184238740629684,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1614455500000000000,1614455500000000000,9214148,176596277674,176596277674
18794878,39921188331221513,39921188331221513,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1100000000000000,1100000000000000,15329077,2604278674,2604278674
18794868,68397934905452542,68397934905452542,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10203100455453745,10203100455453745,8421556,8121769291,8121769291
18794865,28755444762371725,28755444762371725,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3212081333333333,3212081333333333,12402938,2318438160,2318438160
18794853,55343339981102654,55343339981102654,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6211874728095313,6211874728095313,15486840,3573572141,3573572141
18794843,130039130698537975,130039130698537975,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,22942442439577233,22942442439577233,16247835,8003474352,8003474352
18794838,313688110295882574,313688110295882574,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,253801255663263511,253801255663263511,16085501,19501295626,19501295626
18794811,27280350274108044,27280350274108044,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26489660,1029849015,1029849015
18794790,112016287742092395,112016287742092395,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21429785818461464,21429785818461464,15791998,7093230871,7093230871
18794774,90411244912831335,90411244912831335,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20437601829136972,20437601829136972,13622410,6636949329,6636949329
18794759,51654089270940699,51654089270940699,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1000000000000000,1000000000000000,21343954,2420080612,2420080612
18794737,74235896224037194,74235896224037194,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12710872,5840346454,5840346454
18794731,76840556323316537,76840556323316537,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,25922717,2964216919,2964216919
18794716,77847164750123330,77847164750123330,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12065929,6451816909,6451816909
18794712,83257141778407740,83257141778407740,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2249522591378469,2249522591378469,15450620,5388595524,5388595524
18794708,43476963561395057,43476963561395057,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14682957,2961049573,2961049573
18794696,98908425637528963,98908425637528963,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,25767134,3838549744,3838549744
18794686,74256744198688554,74256744198688554,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1000100,1000100,8232992,9019411679,9019411679
18794679,77653774831490026,77653774831490026,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21032944280755249,21032944280755249,17894164,4339614571,4339614571
18794678,187145034671776992,187145034671776992,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2969190002769485,2969190002769485,11928156,15689351704,15689351704
18794633,23054224193822800,23054224193822800,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,510435227640000,510435227640000,8529052,2703023055,2703023055
18794631,106172639136636964,106172639136636964,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11970340423700000,11970340423700000,18558594,5720941960,5720941960
18794614,38145259632000039,38145259632000039,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10000000000000000,10000000000000000,8560261,4456086050,4456086050
18794610,17807841586729425,17807841586729425,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8746618,2035968826,2035968826
18794592,132994637561872419,132994637561872419,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,74369505636556058,74369505636556058,11627194,11438240177,11438240177
18794560,27622825864410884,27622825864410884,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12848567,2149876002,2149876002
18794544,62066819927224978,62066819927224978,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20956094,2961755178,2961755178
18794529,96656481835912128,96656481835912128,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14847458,6509968361,6509968361
18794519,41030200035874597,41030200035874597,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11558642477500157,11558642477500157,9772761,4198424583,4198424583
18794508,636899762276133236,636899762276133236,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,587342240771047311,587342240771047311,21684738,29370876525,29370876525
18794506,37519936016528597,37519936016528597,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1062030777659022,1062030777659022,12413685,3022465610,3022465610
18794504,66036095081577099,66036095081577099,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20017824135946771,20017824135946771,14106254,4681334610,4681334610
18794500,34333068709869277,34333068709869277,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4512573689034704,4512573689034704,8965179,3829602142,3829602142
18794485,68671284700513339,68671284700513339,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9534087546900000,9534087546900000,15528166,4422369306,4422369306
18794479,64477228621443780,64477228621443780,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10352729,6228041767,6228041767
18794473,121297564632989383,121297564632989383,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,77778610925000000,77778610925000000,10532463,11516543151,11516543151
18794462,65109095172966525,65109095172966525,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10545494,6174115235,6174115235
18794442,101892649084365661,101892649084365661,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2142859834310000,2142859834310000,17394190,5857855357,5857855357
18794418,54181861823536517,54181861823536517,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14614818,3707323746,3707323746
18794399,37833091239945679,37833091239945679,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5302280,7135249598,7135249598
18794379,49209847907114641,49209847907114641,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8927412,5512218760,5512218760
18794361,82589475188219347,82589475188219347,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,22882761092248467,22882761092248467,7862696,10503963931,10503963931
18794320,81216461769824220,81216461769824220,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5000000000000000,5000000000000000,5032015,16139948265,16139948265
18794315,43550453026612205,43550453026612205,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1801479664317443,1801479664317443,8554911,5090696212,5090696212
18794289,66151795817154768,66151795817154768,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,19952948,3315389576,3315389576
18794264,45396811429202979,45396811429202979,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11311282,4013409923,4013409923
18794260,174827783442021194,174827783442021194,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11604239044260000,11604239044260000,14410057,12132345031,12132345031
18794249,66620827550000391,66620827550000391,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9897840872066000,9897840872066000,8987977,7412216069,7412216069
18794225,183610019511106831,183610019511106831,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,15700723083176893,15700723083176893,14872506,12345600634,12345600634
18794220,60422752971243185,60422752971243185,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5911977546568167,5911977546568167,13754033,4393093500,4393093500
18794188,52884581083887257,52884581083887257,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24126419,2191978058,2191978058
18794177,31210026081170235,31210026081170235,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11533978,2705920375,2705920375
18794154,86556278747392009,86556278747392009,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6974589900052708,6974589900052708,20068995,4312935388,4312935388
18794141,60046457702025629,60046457702025629,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1053356159291131,1053356159291131,13608866,4412304280,4412304280
18794117,48946978573034300,48946978573034300,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14340161,3413279570,3413279570
18794100,96750946056426883,96750946056426883,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21238105929021851,21238105929021851,21431826,4514358508,4514358508
18794081,69092995914307091,69092995914307091,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13468471,5129980672,5129980672
18794078,1253963959078874350,1253963959078874350,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11462831,109393914913,109393914913
18794060,90154033862933922,90154033862933922,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3316197266070493,3316197266070493,13531505,6662528215,6662528215
18794041,35501263629622464,35501263629622464,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12065069,2942483265,2942483265
18794030,129233174708537425,129233174708537425,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20267531,6376364970,6376364970
18793989,83852514288873453,83852514288873453,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20211439960828107,20211439960828107,7917839,10590328281,10590328281
18793982,58327971688020366,58327971688020366,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5732540000000000,5732540000000000,13263338,4397684179,4397684179
18793956,43011308942253042,43011308942253042,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5003593975987563,5003593975987563,22808798,1885733257,1885733257
18793927,177831333580132274,177831333580132274,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12785575,13908747442,13908747442
18793896,55548855670688284,55548855670688284,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3296062071176041,3296062071176041,12913590,4301581176,4301581176
